 0.000000	 0.000000
 0.001000	 0.050000
 0.002000	 0.099500
 0.003000	 0.148505
 0.004000	 0.197020
 0.005000	 0.245050
 0.006000	 0.292599
 0.007000	 0.339673
 0.008000	 0.386277
 0.009000	 0.432414
 0.010000	 0.478090
 0.011000	 0.523309
 0.012000	 0.568076
 0.013000	 0.612395
 0.014000	 0.656271
 0.015000	 0.699708
 0.016000	 0.742711
 0.017000	 0.785284
 0.018000	 0.827431
 0.019000	 0.869157
 0.020000	 0.910465
 0.021000	 0.951361
 0.022000	 0.991847
 0.023000	 1.031929
 0.024000	 1.071609
 0.025000	 1.110893
 0.026000	 1.149784
 0.027000	 1.188286
 0.028000	 1.226404
 0.029000	 1.264140
 0.030000	 1.301498
 0.031000	 1.338483
 0.032000	 1.375098
 0.033000	 1.411347
 0.034000	 1.447234
 0.035000	 1.482762
 0.036000	 1.517934
 0.037000	 1.552755
 0.038000	 1.587227
 0.039000	 1.621355
 0.040000	 1.655141
 0.041000	 1.688590
 0.042000	 1.721704
 0.043000	 1.754487
 0.044000	 1.786942
 0.045000	 1.819073
 0.046000	 1.850882
 0.047000	 1.882373
 0.048000	 1.913549
 0.049000	 1.944414
 0.050000	 1.974970
 0.051000	 2.005220
 0.052000	 2.035168
 0.053000	 2.064816
 0.054000	 2.094168
 0.055000	 2.123226
 0.056000	 2.151994
 0.057000	 2.180474
 0.058000	 2.208669
 0.059000	 2.236583
 0.060000	 2.264217
 0.061000	 2.291575
 0.062000	 2.318659
 0.063000	 2.345472
 0.064000	 2.372018
 0.065000	 2.398297
 0.066000	 2.424314
 0.067000	 2.450071
 0.068000	 2.475571
 0.069000	 2.500815
 0.070000	 2.525807
 0.071000	 2.550549
 0.072000	 2.575043
 0.073000	 2.599293
 0.074000	 2.623300
 0.075000	 2.647067
 0.076000	 2.670596
 0.077000	 2.693890
 0.078000	 2.716951
 0.079000	 2.739782
 0.080000	 2.762384
 0.081000	 2.784760
 0.082000	 2.806912
 0.083000	 2.828843
 0.084000	 2.850555
 0.085000	 2.872049
 0.086000	 2.893329
 0.087000	 2.914396
 0.088000	 2.935252
 0.089000	 2.955899
 0.090000	 2.976340
 0.091000	 2.996577
 0.092000	 3.016611
 0.093000	 3.036445
 0.094000	 3.056080
 0.095000	 3.075520
 0.096000	 3.094764
 0.097000	 3.113817
 0.098000	 3.132679
 0.099000	 3.151352
 0.100000	 3.169838
 0.101000	 3.188140
 0.102000	 3.206259
 0.103000	 3.224196
 0.104000	 3.241954
 0.105000	 3.259534
 0.106000	 3.276939
 0.107000	 3.294170
 0.108000	 3.311228
 0.109000	 3.328116
 0.110000	 3.344835
 0.111000	 3.361386
 0.112000	 3.377772
 0.113000	 3.393995
 0.114000	 3.410055
 0.115000	 3.425954
 0.116000	 3.441695
 0.117000	 3.457278
 0.118000	 3.472705
 0.119000	 3.487978
 0.120000	 3.503098
 0.121000	 3.518067
 0.122000	 3.532886
 0.123000	 3.547558
 0.124000	 3.562082
 0.125000	 3.576461
 0.126000	 3.590697
 0.127000	 3.604790
 0.128000	 3.618742
 0.129000	 3.632554
 0.130000	 3.646229
 0.131000	 3.659766
 0.132000	 3.673169
 0.133000	 3.686437
 0.134000	 3.699573
 0.135000	 3.712577
 0.136000	 3.725451
 0.137000	 3.738197
 0.138000	 3.750815
 0.139000	 3.763307
 0.140000	 3.775674
 0.141000	 3.787917
 0.142000	 3.800038
 0.143000	 3.812037
 0.144000	 3.823917
 0.145000	 3.835678
 0.146000	 3.847321
 0.147000	 3.858848
 0.148000	 3.870259
 0.149000	 3.881557
 0.150000	 3.892741
 0.151000	 3.903814
 0.152000	 3.914776
 0.153000	 3.925628
 0.154000	 3.936371
 0.155000	 3.947008
 0.156000	 3.957538
 0.157000	 3.967962
 0.158000	 3.978283
 0.159000	 3.988500
 0.160000	 3.998615
 0.161000	 4.008629
 0.162000	 4.018542
 0.163000	 4.028357
 0.164000	 4.038073
 0.165000	 4.047693
 0.166000	 4.057216
 0.167000	 4.066644
 0.168000	 4.075977
 0.169000	 4.085217
 0.170000	 4.094365
 0.171000	 4.103422
 0.172000	 4.112387
 0.173000	 4.121263
 0.174000	 4.130051
 0.175000	 4.138750
 0.176000	 4.147363
 0.177000	 4.155889
 0.178000	 4.164330
 0.179000	 4.172687
 0.180000	 4.180960
 0.181000	 4.189151
 0.182000	 4.197259
 0.183000	 4.205286
 0.184000	 4.213234
 0.185000	 4.221101
 0.186000	 4.228890
 0.187000	 4.236601
 0.188000	 4.244235
 0.189000	 4.251793
 0.190000	 4.259275
 0.191000	 4.266682
 0.192000	 4.274015
 0.193000	 4.281275
 0.194000	 4.288463
 0.195000	 4.295578
 0.196000	 4.302622
 0.197000	 4.309596
 0.198000	 4.316500
 0.199000	 4.323335
 0.200000	 4.330102
 0.201000	 4.336801
 0.202000	 4.343433
 0.203000	 4.349998
 0.204000	 4.356498
 0.205000	 4.362933
 0.206000	 4.369304
 0.207000	 4.375611
 0.208000	 4.381855
 0.209000	 4.388036
 0.210000	 4.394156
 0.211000	 4.400214
 0.212000	 4.406212
 0.213000	 4.412150
 0.214000	 4.418029
 0.215000	 4.423848
 0.216000	 4.429610
 0.217000	 4.435314
 0.218000	 4.440961
 0.219000	 4.446551
 0.220000	 4.452085
 0.221000	 4.457565
 0.222000	 4.462989
 0.223000	 4.468359
 0.224000	 4.473675
 0.225000	 4.478939
 0.226000	 4.484149
 0.227000	 4.489308
 0.228000	 4.494415
 0.229000	 4.499471
 0.230000	 4.504476
 0.231000	 4.509431
 0.232000	 4.514337
 0.233000	 4.519193
 0.234000	 4.524002
 0.235000	 4.528762
 0.236000	 4.533474
 0.237000	 4.538139
 0.238000	 4.542758
 0.239000	 4.547330
 0.240000	 4.551857
 0.241000	 4.556338
 0.242000	 4.560775
 0.243000	 4.565167
 0.244000	 4.569516
 0.245000	 4.573820
 0.246000	 4.578082
 0.247000	 4.582301
 0.248000	 4.586478
 0.249000	 4.590614
 0.250000	 4.594707
 0.251000	 4.598760
 0.252000	 4.602773
 0.253000	 4.606745
 0.254000	 4.610678
 0.255000	 4.614571
 0.256000	 4.618425
 0.257000	 4.622241
 0.258000	 4.626018
 0.259000	 4.629758
 0.260000	 4.633461
 0.261000	 4.637126
 0.262000	 4.640755
 0.263000	 4.644347
 0.264000	 4.647904
 0.265000	 4.651425
 0.266000	 4.654910
 0.267000	 4.658361
 0.268000	 4.661778
 0.269000	 4.665160
 0.270000	 4.668508
 0.271000	 4.671823
 0.272000	 4.675105
 0.273000	 4.678354
 0.274000	 4.681570
